2.689568480825907493e+00
9.828236190860794030e-01
1.403175182412864208e+00
1.153104451195271052e+00
1.220176417124724022e+00
1.229348464321480483e+00
1.162906745072612047e+00
1.181692810953248518e+00
1.836299512816058188e+00
1.318597916172744799e+00
2.036726275659043850e+00
2.092552841149798226e+00
2.049794220287648905e+00
2.779011448311100807e+00
1.956081428070926442e+00
1.942547887279272967e+00
2.730634301697530741e+00
3.009197368571035813e+00
2.133830006848846494e+00
2.391674051278291468e+00
1.941809026753961609e+00
2.360965386242031006e+00
2.283200446046201204e+00
8.770489003221839663e-01
1.204478711121592216e+00
1.789588493185416018e+00
1.005674407356956568e+00
9.814260607448744844e-01
9.488821094695051306e-01
8.678878771919381618e-01
2.051671436493893719e+00
1.064684569035490025e+00
1.080099003378210076e+00
1.095889677318379940e+00
2.083427467195565708e+00
2.783411477466908313e+00
2.541914647291131590e+00
2.151534206536969585e+00
1.409905417094798885e+00
2.058112002302888488e+00
2.138401234013568519e+00
1.591289942432381643e+00
1.960647841449721707e+00
9.740764081363855187e-01
1.976915055337248317e+00
1.997247837569459339e+00
2.094369091483512690e+00
1.809934928121819553e+00
9.268150216807596875e-01
2.481853109132190482e+00
1.825960034511698860e+00
1.960039850951360796e+00
8.829789124877331918e-01
8.800162404300806429e-01
1.715902361175077662e+00
1.262660262075941953e+00
9.783648131786335522e-01
8.695789377690343880e-01
8.704377971861845253e-01
8.716383029681080696e-01
2.442040838661963420e+00
1.263624047985447030e+00
2.055419990979222788e+00
1.925264499482179481e+00
9.312247775986568499e-01
1.669239893389792728e+00
2.244284301227753353e+00
2.311302408940825170e+00
2.242243617363824715e+00
2.133267649417967426e+00
2.080842761904319715e+00
9.645101178982879997e-01
9.406411481080444448e-01
9.373277098429887433e-01
1.525697661506962843e+00
1.504044231873530313e+00
1.520756784039912546e+00
2.055267690341062714e+00
2.049829976489376815e+00
2.752560993562438885e+00
3.761075670491386802e+00
1.656672973141477323e+00
1.090083487170857124e+00
8.802396056571428762e-01
9.464196005816775115e-01
8.374772474738589878e-01
1.109879960346137118e+00
8.778302213803151899e-01
1.891471551215594626e+00
9.916280421582280846e-01
2.043618583440593550e+00
2.040180187360102870e+00
1.084296937795559357e+00
1.983373167002910220e+00
9.685824436076214683e-01
9.726259880389401813e-01
2.115620465342804568e+00
1.231487549122188385e+00
1.208220879911720447e+00
1.135301964534088937e+00
2.049235029416742293e+00
2.119040347622000109e+00
2.492465489469279927e+00
2.040557711075275726e+00
1.305593508406839964e+00
1.358270881926434193e+00
1.091440071612454599e+00
1.976250403096557751e+00
1.057684727545178838e+00
2.588532518254787362e+00
1.740412949397862841e+00
2.509588456338830209e+00
2.656308254922825629e+00
2.557138621002613021e+00
1.527439118857865985e+00
8.571333964012115558e-01
8.813413152450864096e-01
9.203907330280167720e-01
1.301245991759789833e+00
1.092563880837108981e+00
9.783664410040990855e-01
9.637639236575841206e-01
1.108818085710079115e+00
9.967418819453565115e-01
1.069576130179114237e+00
1.050710163769683181e+00
1.070239146498063398e+00
2.627674206038689952e+00
2.605973085802441691e+00
2.566317226876950741e+00
2.605437269022886859e+00
8.790937443130071305e-01
1.973316190708330753e+00
1.128443459594083986e+00
1.134470768131917717e+00
1.014654501409842036e+00
9.892061221755955591e-01
1.381882993288420902e+00
1.130376713311404657e+00
1.162023883667785196e+00
1.978850667099128380e+00
1.173227587559793506e+00
1.234660186742893018e+00
1.099640654793873962e+00
2.178515404598083904e+00
9.872343500791779247e-01
1.082826339257116244e+00
7.799240914957659143e-01
7.797703768655332990e-01
8.373886270908361684e-01
8.692271368474262516e-01
1.690005723616992972e+00
1.021773022599991032e+00
1.075557640870723475e+00
1.728435973768094991e+00
8.909014715901932835e-01
1.602281491168283667e+00
1.602281491168283667e+00
1.604584944794392287e+00
1.592503007956868055e+00
1.086064618282151839e+00
1.420039829141561905e+00
1.096965981124785827e+00
1.167664163828640689e+00
1.143560992867438619e+00
1.247532012431099124e+00
1.337095481049064283e+00
2.050191341937253942e+00
2.117086120398995686e+00
1.713528575956859479e+00
1.090910291982180924e+00
2.478408704015260255e+00
1.160955862186989762e+00
1.164086238587377364e+00
1.145967579796939084e+00
1.131723054480542778e+00
2.531925820202380439e+00
2.037424475381731437e+00
1.694602470765382174e+00
1.615132197779555856e+00
